T_level,query_user_id,candidate_user_id,rank,score
T5,user_86685a27,user_a75b4d6e,14,0.8898085951805115
T5,user_86685a27,user_c4b781ce,15,0.8884699940681458
T5,user_869fcb2b,user_869fcb2b,1,0.9545463919639587
T5,user_869fcb2b,user_6fbf6191,2,0.9149028658866882
T5,user_869fcb2b,user_7c8639cd,3,0.8827856779098511
T5,user_869fcb2b,user_2b750e1c,4,0.880340576171875
T5,user_869fcb2b,user_69df6330,5,0.856410562992096
T5,user_869fcb2b,user_89f449b4,6,0.8415693044662476
T5,user_869fcb2b,user_ded778b8,7,0.8277925252914429
T5,user_869fcb2b,user_f107081e,8,0.8277201056480408
T5,user_869fcb2b,user_fde2d265,9,0.8160381317138672
T5,user_869fcb2b,user_b5af9db9,10,0.8070398569107056
T5,user_869fcb2b,user_529e3009,11,0.8028919100761414
T5,user_869fcb2b,user_cb2fe204,12,0.7980333566665649
T5,user_869fcb2b,user_80dc757f,13,0.7910243272781372
T5,user_869fcb2b,user_1e302679,14,0.7885717749595642
T5,user_869fcb2b,user_b8f24804,15,0.7835662961006165
T5,user_8713f22a,user_ba010eec,1,0.9595398902893066
T5,user_8713f22a,user_1eefeb8c,2,0.9525162577629089
T5,user_8713f22a,user_8713f22a,3,0.9392191767692566
T5,user_8713f22a,user_c130412b,4,0.9330359101295471
T5,user_8713f22a,user_93cdb7a1,5,0.9301890730857849
T5,user_8713f22a,user_c59ebe9c,6,0.8938504457473755
T5,user_8713f22a,user_3431c049,7,0.8911929726600647
T5,user_8713f22a,user_52f895f1,8,0.8878311514854431
T5,user_8713f22a,user_815b7baf,9,0.8807827234268188
T5,user_8713f22a,user_72bed676,10,0.8800217509269714
T5,user_8713f22a,user_76fc8dcd,11,0.8791355490684509
T5,user_8713f22a,user_d074356a,12,0.8773288726806641
T5,user_8713f22a,user_94cad3a5,13,0.8735442757606506
T5,user_8713f22a,user_ab8e847b,14,0.8729700446128845
T5,user_8713f22a,user_49b1ac46,15,0.871488094329834
T5,user_87e5d9b0,user_5dc5c2dc,1,0.9411634802818298
T5,user_87e5d9b0,user_87e5d9b0,2,0.9373778700828552
T5,user_87e5d9b0,user_ff39b6cf,3,0.9240689873695374
T5,user_87e5d9b0,user_d7fde080,4,0.9232260584831238
T5,user_87e5d9b0,user_233fda02,5,0.9172213077545166
T5,user_87e5d9b0,user_a5d9fab6,6,0.913434624671936
T5,user_87e5d9b0,user_00723699,7,0.9101958870887756
T5,user_87e5d9b0,user_18227c28,8,0.9098328351974487
T5,user_87e5d9b0,user_4144252d,9,0.9070655107498169
T5,user_87e5d9b0,user_e4ab67b6,10,0.9032479524612427
T5,user_87e5d9b0,user_7d6962d9,11,0.9005287289619446
T5,user_87e5d9b0,user_9f6180c4,12,0.899695873260498
T5,user_87e5d9b0,user_2c39731d,13,0.8964046239852905
T5,user_87e5d9b0,user_b7f60e64,14,0.8928734064102173
T5,user_87e5d9b0,user_ecd7b02a,15,0.8922848105430603
T5,user_885e8708,user_586752e4,1,0.9117321372032166
T5,user_885e8708,user_6bf0e007,2,0.9107017517089844
T5,user_885e8708,user_7b052f32,3,0.9092205166816711
T5,user_885e8708,user_737dd050,4,0.9087947607040405
T5,user_885e8708,user_058c1800,5,0.9078360199928284
T5,user_885e8708,user_80da26a6,6,0.907670795917511
T5,user_885e8708,user_a2825b06,7,0.9068878889083862
T5,user_885e8708,user_9571d0d5,8,0.9053849577903748
T5,user_885e8708,user_49b1ac46,9,0.9052937626838684
T5,user_885e8708,user_25798310,10,0.9046240448951721
T5,user_885e8708,user_c5f32c0d,11,0.9027100801467896
T5,user_885e8708,user_885e8708,12,0.9018898606300354
T5,user_885e8708,user_829844fd,13,0.9010487794876099
T5,user_885e8708,user_b1d0760b,14,0.9002605676651001
T5,user_885e8708,user_f930e37f,15,0.8991960287094116
T5,user_88f46c7b,user_88f46c7b,1,0.9352411031723022
T5,user_88f46c7b,user_78eff25f,2,0.9244499802589417
T5,user_88f46c7b,user_73a4377d,3,0.919430136680603
T5,user_88f46c7b,user_5d7cbf11,4,0.918992817401886
T5,user_88f46c7b,user_f43d6008,5,0.9103041887283325
T5,user_88f46c7b,user_0ef44f54,6,0.9099025726318359
T5,user_88f46c7b,user_2a94c885,7,0.9093939661979675
T5,user_88f46c7b,user_1232c39b,8,0.9058908224105835
T5,user_88f46c7b,user_0a3f46b9,9,0.9056211709976196
T5,user_88f46c7b,user_d5379647,10,0.8978803157806396
T5,user_88f46c7b,user_723406a0,11,0.897019624710083
T5,user_88f46c7b,user_fc1cfe0b,12,0.894519567489624
T5,user_88f46c7b,user_50e2a836,13,0.8941954374313354
T5,user_88f46c7b,user_b628264a,14,0.8927769064903259
T5,user_88f46c7b,user_a1b097c2,15,0.8914555907249451
T5,user_89f449b4,user_3b79395c,1,0.8573186993598938
T5,user_89f449b4,user_0b1b1d1c,2,0.8451741337776184
T5,user_89f449b4,user_91321efa,3,0.831767737865448
T5,user_89f449b4,user_683369b1,4,0.8298187255859375
T5,user_89f449b4,user_1ae8e7f5,5,0.8260740041732788
T5,user_89f449b4,user_a4893af1,6,0.8244754672050476
T5,user_89f449b4,user_3239132f,7,0.8224565386772156
T5,user_89f449b4,user_e7ff2beb,8,0.8197178840637207
T5,user_89f449b4,user_96013176,9,0.8186271786689758
T5,user_89f449b4,user_89571ce8,10,0.8186271786689758
T5,user_89f449b4,user_586752e4,11,0.8170415163040161
T5,user_89f449b4,user_10e64e28,12,0.8167961239814758
T5,user_89f449b4,user_94f4a027,13,0.8151420950889587
T5,user_89f449b4,user_56e6d0cd,14,0.8124256134033203
T5,user_89f449b4,user_f827c7dd,15,0.812034547328949
T5,user_8a760553,user_9600e8bf,1,0.888124942779541
T5,user_8a760553,user_ce424e88,2,0.8858916163444519
T5,user_8a760553,user_9571d0d5,3,0.885686993598938
T5,user_8a760553,user_f10e7063,4,0.8846710920333862
T5,user_8a760553,user_9351238d,5,0.8846425414085388
T5,user_8a760553,user_79f38f6d,6,0.8843628168106079
T5,user_8a760553,user_737dd050,7,0.8840424418449402
T5,user_8a760553,user_829844fd,8,0.8827458620071411
T5,user_8a760553,user_657c72ca,9,0.8821040987968445
T5,user_8a760553,user_dc32d458,10,0.882010281085968
T5,user_8a760553,user_38433566,11,0.8816056847572327
T5,user_8a760553,user_095ff43e,12,0.8795754313468933
T5,user_8a760553,user_96013176,13,0.878797709941864
T5,user_8a760553,user_5c5a0b40,14,0.8786751627922058
T5,user_8a760553,user_3085d204,15,0.8782868981361389
T5,user_8ae8c359,user_8ae8c359,1,0.8039213418960571
T5,user_8ae8c359,user_a3a4a20a,2,0.8005344867706299
T5,user_8ae8c359,user_19622b77,3,0.7964848875999451
T5,user_8ae8c359,user_0b1b1d1c,4,0.7825214266777039
T5,user_8ae8c359,user_b9036662,5,0.782126247882843
T5,user_8ae8c359,user_fe73d731,6,0.781339704990387
T5,user_8ae8c359,user_a0fa40f1,7,0.7797917723655701
T5,user_8ae8c359,user_364bb955,8,0.779334306716919
T5,user_8ae8c359,user_a75b16f2,9,0.7761593461036682
T5,user_8ae8c359,user_91321efa,10,0.7746950387954712
T5,user_8ae8c359,user_9c5e4782,11,0.7746098637580872
T5,user_8ae8c359,user_64d76dfd,12,0.7710773944854736
T5,user_8ae8c359,user_c50a487d,13,0.7669003009796143
T5,user_8ae8c359,user_d499c752,14,0.7665266394615173
T5,user_8ae8c359,user_434f3511,15,0.7634403705596924
T5,user_8afa3eba,user_9571d0d5,1,0.8975123167037964
T5,user_8afa3eba,user_586752e4,2,0.8942630290985107
T5,user_8afa3eba,user_858fa00c,3,0.8911139369010925
T5,user_8afa3eba,user_737dd050,4,0.8857752680778503
T5,user_8afa3eba,user_ff39b6cf,5,0.8854729533195496
T5,user_8afa3eba,user_49b1ac46,6,0.8846257925033569
T5,user_8afa3eba,user_07db2c6a,7,0.8785529732704163
T5,user_8afa3eba,user_a2825b06,8,0.8782669305801392
T5,user_8afa3eba,user_e4ab67b6,9,0.8751323223114014
T5,user_8afa3eba,user_4d4f73a6,10,0.8747272491455078
T5,user_8afa3eba,user_e8cdb142,11,0.8727186322212219
T5,user_8afa3eba,user_885e8708,12,0.8695218563079834
T5,user_8afa3eba,user_87e5d9b0,13,0.8693360686302185
T5,user_8afa3eba,user_ea67f9c6,14,0.8688082695007324
T5,user_8afa3eba,user_b4d7e69a,15,0.8686792254447937
T5,user_8c6db6ed,user_a4a77a7d,1,0.9411611557006836
T5,user_8c6db6ed,user_5d7cbf11,2,0.9299395084381104
T5,user_8c6db6ed,user_5ac1a174,3,0.9255773425102234
T5,user_8c6db6ed,user_d5379647,4,0.916165292263031
T5,user_8c6db6ed,user_dc20c886,5,0.9093623161315918
T5,user_8c6db6ed,user_d5d4fc6e,6,0.9086663126945496
T5,user_8c6db6ed,user_caaef3ca,7,0.9012818336486816
T5,user_8c6db6ed,user_2817ec11,8,0.8986777067184448
T5,user_8c6db6ed,user_eafc973e,9,0.8915139436721802
T5,user_8c6db6ed,user_233fda02,10,0.8895032405853271
T5,user_8c6db6ed,user_78eff25f,11,0.8876149654388428
T5,user_8c6db6ed,user_33f2a818,12,0.8866498470306396
T5,user_8c6db6ed,user_d0a0f883,13,0.8862533569335938
T5,user_8c6db6ed,user_1d775dd8,14,0.8859578371047974
T5,user_8c6db6ed,user_ba4a78fc,15,0.8835301995277405
T5,user_8d22714e,user_829844fd,1,0.8980478644371033
T5,user_8d22714e,user_f930e37f,2,0.8895974159240723
T5,user_8d22714e,user_c8e749e2,3,0.8810614943504333
T5,user_8d22714e,user_c6f50d12,4,0.8751717209815979
T5,user_8d22714e,user_9351238d,5,0.8734896183013916
T5,user_8d22714e,user_8d22714e,6,0.8733540177345276
T5,user_8d22714e,user_e6057285,7,0.8616313934326172
T5,user_8d22714e,user_1dc24686,8,0.859552800655365
T5,user_8d22714e,user_54b19b29,9,0.8567490577697754
T5,user_8d22714e,user_259776c7,10,0.8565160036087036
T5,user_8d22714e,user_91db6e48,11,0.8564144968986511
T5,user_8d22714e,user_c39d41d7,12,0.8557679057121277
T5,user_8d22714e,user_d2bd9832,13,0.8548913598060608
T5,user_8d22714e,user_bd47000f,14,0.8528218865394592
T5,user_8d22714e,user_aae78e0d,15,0.8517772555351257
T5,user_8d85acb5,user_8d85acb5,1,0.9096549153327942
T5,user_8d85acb5,user_9991e1d8,2,0.8691543936729431
T5,user_8d85acb5,user_164057cc,3,0.8479265570640564
T5,user_8d85acb5,user_a8dc91a3,4,0.8442445397377014
T5,user_8d85acb5,user_02d8a1f8,5,0.8441298604011536
T5,user_8d85acb5,user_a4aab257,6,0.8243670463562012
T5,user_8d85acb5,user_32934d38,7,0.8200010061264038
T5,user_8d85acb5,user_2a41ee39,8,0.8129144310951233
T5,user_8d85acb5,user_ab86ab82,9,0.8118988275527954
T5,user_8d85acb5,user_d3663143,10,0.8053830862045288
T5,user_8d85acb5,user_126670d7,11,0.8053532242774963
T5,user_8d85acb5,user_e802076d,12,0.8051165342330933
T5,user_8d85acb5,user_cdd86523,13,0.8043736219406128
T5,user_8d85acb5,user_b337cb0c,14,0.8035832047462463
T5,user_8d85acb5,user_372c2b3e,15,0.8028048872947693
T5,user_8d968cfb,user_8ce645ca,1,0.9114110469818115
T5,user_8d968cfb,user_092e219d,2,0.8938215970993042
T5,user_8d968cfb,user_4f755977,3,0.8761662840843201
T5,user_8d968cfb,user_d54f676e,4,0.8747529983520508
T5,user_8d968cfb,user_d6175d39,5,0.8731136918067932
T5,user_8d968cfb,user_91f807b9,6,0.8690466284751892
T5,user_8d968cfb,user_7017ea1b,7,0.8663421869277954
T5,user_8d968cfb,user_5b714afd,8,0.866332471370697
T5,user_8d968cfb,user_3e284ba5,9,0.8642493486404419
T5,user_8d968cfb,user_954805d7,10,0.8626999258995056
T5,user_8d968cfb,user_421ae417,11,0.8618758320808411
T5,user_8d968cfb,user_6a98b381,12,0.8613698482513428
T5,user_8d968cfb,user_e6dd44b0,13,0.8579689264297485
T5,user_8d968cfb,user_82879210,14,0.8523346185684204
T5,user_8d968cfb,user_73f34c5d,15,0.8522799611091614
T5,user_8da30894,user_8da30894,1,0.969602644443512
T5,user_8da30894,user_5b7d5e00,2,0.955605685710907
T5,user_8da30894,user_d10d1f24,3,0.9485055208206177
T5,user_8da30894,user_6ab1739a,4,0.9427614808082581
T5,user_8da30894,user_f3f15c55,5,0.9396884441375732
T5,user_8da30894,user_ad15a0a4,6,0.9359549880027771
T5,user_8da30894,user_aa4cc34a,7,0.9343186020851135
T5,user_8da30894,user_7af2ed90,8,0.9211024045944214
T5,user_8da30894,user_fb64cb55,9,0.920557975769043
T5,user_8da30894,user_59e8bc2a,10,0.9112533926963806
T5,user_8da30894,user_d023a78e,11,0.9086630344390869
T5,user_8da30894,user_835666af,12,0.907282292842865
T5,user_8da30894,user_c0392523,13,0.9048371911048889
T5,user_8da30894,user_165a2706,14,0.9043398499488831
T5,user_8da30894,user_2817ec11,15,0.9038150906562805
T5,user_8dd20d7f,user_a7c6197a,1,0.8090106248855591
T5,user_8dd20d7f,user_8dd20d7f,2,0.7936609983444214
T5,user_8dd20d7f,user_1ef33a43,3,0.743931770324707
T5,user_8dd20d7f,user_5349c6cf,4,0.7397080659866333
T5,user_8dd20d7f,user_fba6bcd4,5,0.7298712730407715
T5,user_8dd20d7f,user_7cb1ae65,6,0.728158175945282
T5,user_8dd20d7f,user_6b311f43,7,0.719871997833252
T5,user_8dd20d7f,user_25798310,8,0.7160202860832214
T5,user_8dd20d7f,user_3ac315cb,9,0.7079162001609802
T5,user_8dd20d7f,user_b8daec75,10,0.7063508629798889
T5,user_8dd20d7f,user_30802254,11,0.705649733543396
T5,user_8dd20d7f,user_c50a487d,12,0.6961036324501038
T5,user_8dd20d7f,user_4e42bf97,13,0.694368839263916
T5,user_8dd20d7f,user_657c72ca,14,0.6940982341766357
T5,user_8dd20d7f,user_14a2d3c6,15,0.6936383843421936
T5,user_8e48a3f8,user_815b7baf,1,0.9472327828407288
T5,user_8e48a3f8,user_397cfe20,2,0.945066511631012
T5,user_8e48a3f8,user_378003e3,3,0.9422010779380798
T5,user_8e48a3f8,user_49b1ac46,4,0.9379457831382751
T5,user_8e48a3f8,user_3b79395c,5,0.9368634223937988
T5,user_8e48a3f8,user_4bd9303b,6,0.9323616623878479
T5,user_8e48a3f8,user_9c88ee3d,7,0.9287264347076416
T5,user_8e48a3f8,user_3b1da5d9,8,0.9279659390449524
T5,user_8e48a3f8,user_9a5457b0,9,0.9234681725502014
T5,user_8e48a3f8,user_76fc8dcd,10,0.921442449092865
T5,user_8e48a3f8,user_737dd050,11,0.9213509559631348
T5,user_8e48a3f8,user_586752e4,12,0.9205500483512878
T5,user_8e48a3f8,user_6c2d672f,13,0.919185996055603
T5,user_8e48a3f8,user_fdc08e26,14,0.9190923571586609
T5,user_8e48a3f8,user_d074356a,15,0.9172957539558411
T5,user_8e97a154,user_ba010eec,1,0.9645538926124573
T5,user_8e97a154,user_8713f22a,2,0.9363499879837036
T5,user_8e97a154,user_c130412b,3,0.9281892776489258
T5,user_8e97a154,user_1eefeb8c,4,0.9209924340248108
T5,user_8e97a154,user_93cdb7a1,5,0.9110723733901978
T5,user_8e97a154,user_ab8e847b,6,0.8945956230163574
T5,user_8e97a154,user_3431c049,7,0.8896853923797607
T5,user_8e97a154,user_c59ebe9c,8,0.8854536414146423
T5,user_8e97a154,user_52f895f1,9,0.8778652548789978
T5,user_8e97a154,user_efb27a8e,10,0.874707043170929
T5,user_8e97a154,user_83585fc6,11,0.8711472749710083
T5,user_8e97a154,user_72bed676,12,0.8698762059211731
T5,user_8e97a154,user_76fc8dcd,13,0.8657708764076233
T5,user_8e97a154,user_1f636ddc,14,0.861780047416687
T5,user_8e97a154,user_94cad3a5,15,0.855445146560669
T5,user_8eac0a68,user_e3ea7712,1,0.8778226375579834
T5,user_8eac0a68,user_e8613813,2,0.872485339641571
T5,user_8eac0a68,user_94f4a027,3,0.8640940189361572
T5,user_8eac0a68,user_c994138f,4,0.8626804947853088
T5,user_8eac0a68,user_7f623d19,5,0.8590530157089233
T5,user_8eac0a68,user_3121653d,6,0.858626127243042
T5,user_8eac0a68,user_acd6ddfb,7,0.8542646765708923
T5,user_8eac0a68,user_64cd3098,8,0.852176308631897
T5,user_8eac0a68,user_6476648d,9,0.8460164070129395
T5,user_8eac0a68,user_56e6d0cd,10,0.8446688652038574
T5,user_8eac0a68,user_7f56f9a5,11,0.843696117401123
T5,user_8eac0a68,user_683369b1,12,0.8394448757171631
T5,user_8eac0a68,user_ea67f9c6,13,0.8383691906929016
T5,user_8eac0a68,user_55058479,14,0.8376783728599548
T5,user_8eac0a68,user_c1a70ab7,15,0.8356590270996094
T5,user_8f08aa94,user_6592f2e4,1,0.8452364206314087
T5,user_8f08aa94,user_2cb4b018,2,0.8162996768951416
T5,user_8f08aa94,user_f51339f8,3,0.8135911226272583
T5,user_8f08aa94,user_08c32973,4,0.7994157075881958
T5,user_8f08aa94,user_fde2d265,5,0.7915682196617126
T5,user_8f08aa94,user_6fbf6191,6,0.7886956930160522
T5,user_8f08aa94,user_2b750e1c,7,0.787535548210144
T5,user_8f08aa94,user_adab54a0,8,0.77589350938797
T5,user_8f08aa94,user_406c399e,9,0.7714719772338867
T5,user_8f08aa94,user_69df6330,10,0.7604457139968872
T5,user_8f08aa94,user_b5af9db9,11,0.7592649459838867
T5,user_8f08aa94,user_d1d16d30,12,0.7559126019477844
T5,user_8f08aa94,user_869fcb2b,13,0.7549883127212524
T5,user_8f08aa94,user_f654c33b,14,0.7532315254211426
T5,user_8f08aa94,user_ded778b8,15,0.7515649199485779
T5,user_8fe14601,user_3e1f9dc1,1,0.8907076716423035
T5,user_8fe14601,user_91f807b9,2,0.8726387023925781
T5,user_8fe14601,user_dae4304f,3,0.8704347610473633
T5,user_8fe14601,user_0b64b183,4,0.8676961064338684
T5,user_8fe14601,user_dca78fea,5,0.8670051693916321
T5,user_8fe14601,user_cdd86523,6,0.8629944920539856
T5,user_8fe14601,user_1a2755b3,7,0.8620893359184265
T5,user_8fe14601,user_bd19a016,8,0.8610211610794067
T5,user_8fe14601,user_66a7ce5a,9,0.8591933250427246
T5,user_8fe14601,user_650da71b,10,0.8574475049972534
T5,user_8fe14601,user_3ff3188b,11,0.8556504249572754
T5,user_8fe14601,user_84c14a6f,12,0.8555895090103149
T5,user_8fe14601,user_68d19df8,13,0.853726327419281
T5,user_8fe14601,user_3e284ba5,14,0.853338897228241
T5,user_8fe14601,user_8ce645ca,15,0.8516343832015991
T5,user_90202189,user_90202189,1,0.926963210105896
T5,user_90202189,user_5a5bee64,2,0.913015604019165
T5,user_90202189,user_c2f18cf7,3,0.9113262295722961
T5,user_90202189,user_c5f32c0d,4,0.9054489731788635
T5,user_90202189,user_f862100c,5,0.903376042842865
T5,user_90202189,user_9600e8bf,6,0.901434600353241
T5,user_90202189,user_259776c7,7,0.9013566970825195
T5,user_90202189,user_dae4304f,8,0.9009290337562561
T5,user_90202189,user_9351238d,9,0.8995458483695984
T5,user_90202189,user_77a1a752,10,0.8979347348213196
T5,user_90202189,user_3e284ba5,11,0.895664393901825
T5,user_90202189,user_5c5a0b40,12,0.8943384289741516
T5,user_90202189,user_095ff43e,13,0.8933794498443604
T5,user_90202189,user_650da71b,14,0.8916072845458984
T5,user_90202189,user_e3f9409b,15,0.8898636698722839
T5,user_902af20f,user_2e60c125,1,0.8514187932014465
T5,user_902af20f,user_1a4bec69,2,0.8306884169578552
T5,user_902af20f,user_a52dd639,3,0.830674946308136
T5,user_902af20f,user_4ea1ef09,4,0.8295267820358276
T5,user_902af20f,user_25652863,5,0.8184671401977539
T5,user_902af20f,user_421ae417,6,0.8061030507087708
T5,user_902af20f,user_902af20f,7,0.7947491407394409
T5,user_902af20f,user_ee89e069,8,0.7819687128067017
T5,user_902af20f,user_d6175d39,9,0.7691439986228943
T5,user_902af20f,user_64cd3098,10,0.7669044137001038
T5,user_902af20f,user_bf30f80d,11,0.7656992077827454
T5,user_902af20f,user_b2aba63a,12,0.747470498085022
T5,user_902af20f,user_08aa624b,13,0.7458188533782959
T5,user_902af20f,user_7017ea1b,14,0.7436621785163879
T5,user_902af20f,user_5b714afd,15,0.7319130897521973
T5,user_903329bb,user_2817ec11,1,0.9539207816123962
T5,user_903329bb,user_ba4a78fc,2,0.9394272565841675
T5,user_903329bb,user_8da30894,3,0.9363531470298767
T5,user_903329bb,user_903329bb,4,0.9362579584121704
T5,user_903329bb,user_aa4cc34a,5,0.9335340857505798
T5,user_903329bb,user_2dc10d2d,6,0.9217427372932434
T5,user_903329bb,user_07db2c6a,7,0.9203974604606628
T5,user_903329bb,user_daf53db6,8,0.9131109118461609
T5,user_903329bb,user_0f0ad720,9,0.9076281189918518
T5,user_903329bb,user_9571d0d5,10,0.9073584079742432
T5,user_903329bb,user_aa2fbe83,11,0.9072603583335876
T5,user_903329bb,user_e7a55eac,12,0.9026225805282593
T5,user_903329bb,user_56980aa9,13,0.9014710187911987
T5,user_903329bb,user_858fa00c,14,0.9014171361923218
T5,user_903329bb,user_fb64cb55,15,0.9011190533638
T5,user_906e2423,user_164057cc,1,0.8958835601806641
T5,user_906e2423,user_0f006eec,2,0.8940646648406982
T5,user_906e2423,user_32934d38,3,0.888754665851593
T5,user_906e2423,user_cda36a95,4,0.8835920691490173
T5,user_906e2423,user_9bee2a7c,5,0.8789969682693481
T5,user_906e2423,user_c34e791e,6,0.8756765723228455
T5,user_906e2423,user_ebddf9c1,7,0.8737359642982483
T5,user_906e2423,user_46bb5302,8,0.8733606934547424
T5,user_906e2423,user_ab86ab82,9,0.8732283115386963
T5,user_906e2423,user_cdd86523,10,0.8727931976318359
T5,user_906e2423,user_2a41ee39,11,0.8682156205177307
T5,user_906e2423,user_79a1811b,12,0.8677923679351807
T5,user_906e2423,user_b8f24804,13,0.8656395673751831
T5,user_906e2423,user_e93dfaa2,14,0.8650403022766113
T5,user_906e2423,user_27a3fa64,15,0.8641436696052551
T5,user_916503d6,user_02d8a1f8,1,0.8485827445983887
T5,user_916503d6,user_08aa624b,2,0.8421695828437805
T5,user_916503d6,user_9e39a95d,3,0.8371330499649048
T5,user_916503d6,user_71b9b8e0,4,0.830019474029541
T5,user_916503d6,user_2f766c23,5,0.8291131854057312
T5,user_916503d6,user_f8e2246f,6,0.8264249563217163
T5,user_916503d6,user_ee89e069,7,0.8236987590789795
T5,user_916503d6,user_940c7213,8,0.8189235925674438
T5,user_916503d6,user_b325310b,9,0.8173053860664368
T5,user_916503d6,user_543e79f5,10,0.8143671751022339
T5,user_916503d6,user_6011e674,11,0.8124282360076904
T5,user_916503d6,user_6bb64984,12,0.8083609938621521
T5,user_916503d6,user_82d93459,13,0.8074183464050293
T5,user_916503d6,user_32934d38,14,0.8042174577713013
T5,user_916503d6,user_0dfb7397,15,0.8037658333778381
T5,user_920c074a,user_49b1ac46,1,0.9689537882804871
T5,user_920c074a,user_76fc8dcd,2,0.9663817286491394
T5,user_920c074a,user_3431c049,3,0.9551438689231873
T5,user_920c074a,user_fdc08e26,4,0.9538713097572327
T5,user_920c074a,user_94cad3a5,5,0.9518886804580688
T5,user_920c074a,user_8fb63eca,6,0.9518669843673706
T5,user_920c074a,user_0d32f0ed,7,0.9517319798469543
T5,user_920c074a,user_4bd9303b,8,0.9512657523155212
T5,user_920c074a,user_9a5457b0,9,0.9499129056930542
T5,user_920c074a,user_4cad4295,10,0.9490556716918945
T5,user_920c074a,user_1a7d6cd5,11,0.9489796757698059
T5,user_920c074a,user_e7ff2beb,12,0.9485632181167603
T5,user_920c074a,user_54b19b29,13,0.9472777247428894
T5,user_920c074a,user_8e5e899b,14,0.945920467376709
T5,user_920c074a,user_63b4be5f,15,0.9456626772880554
T5,user_938164a5,user_23ecc36a,1,0.9164075255393982
T5,user_938164a5,user_afff552a,2,0.9123440384864807
T5,user_938164a5,user_095ff43e,3,0.9112685322761536
T5,user_938164a5,user_e3f9409b,4,0.9050549268722534
T5,user_938164a5,user_e59c000f,5,0.9042230248451233
T5,user_938164a5,user_c008345b,6,0.9034278392791748
T5,user_938164a5,user_91db6e48,7,0.9020830392837524
T5,user_938164a5,user_7de6f343,8,0.9017465114593506
T5,user_938164a5,user_9351238d,9,0.9016386270523071
T5,user_938164a5,user_f930e37f,10,0.8983873128890991
T5,user_938164a5,user_acd6ddfb,11,0.8979697227478027
T5,user_938164a5,user_3b1da5d9,12,0.8976396918296814
T5,user_938164a5,user_e5a6abbe,13,0.8973301649093628
T5,user_938164a5,user_54b19b29,14,0.8964077234268188
T5,user_938164a5,user_d2bd9832,15,0.8960025906562805
T5,user_943e4045,user_1ae8e7f5,1,0.931725800037384
T5,user_943e4045,user_8e92b8c1,2,0.9248589873313904
T5,user_943e4045,user_7f623d19,3,0.9243502020835876
T5,user_943e4045,user_52f895f1,4,0.9221121072769165
T5,user_943e4045,user_72bed676,5,0.9173842668533325
T5,user_943e4045,user_1f636ddc,6,0.9118339419364929
T5,user_943e4045,user_5c9b579a,7,0.9115443229675293
T5,user_943e4045,user_74cfb8ef,8,0.9065994620323181
T5,user_943e4045,user_7c7220a4,9,0.9064887166023254
T5,user_943e4045,user_1a7d6cd5,10,0.9037854671478271
T5,user_943e4045,user_107259c3,11,0.9032545685768127
T5,user_943e4045,user_9c88ee3d,12,0.9006120562553406
T5,user_943e4045,user_0c8c48ac,13,0.898421585559845
T5,user_943e4045,user_9b6481e4,14,0.8979553580284119
T5,user_943e4045,user_36e75535,15,0.8968134522438049
T5,user_954805d7,user_636ad58f,1,0.9353455305099487
T5,user_954805d7,user_82879210,2,0.9247548580169678
T5,user_954805d7,user_3e284ba5,3,0.919129490852356
T5,user_954805d7,user_f27da10a,4,0.9190924763679504
T5,user_954805d7,user_43a979d2,5,0.9157177805900574
T5,user_954805d7,user_c2f18cf7,6,0.9127598404884338
T5,user_954805d7,user_417702c5,7,0.9090176820755005
T5,user_954805d7,user_c39d41d7,8,0.9082266092300415
T5,user_954805d7,user_dae4304f,9,0.9071614146232605
T5,user_954805d7,user_259776c7,10,0.9071552157402039
T5,user_954805d7,user_caebed72,11,0.9063336253166199
T5,user_954805d7,user_695e56c9,12,0.9058308005332947
T5,user_954805d7,user_e3f9409b,13,0.9005308151245117
T5,user_954805d7,user_afff552a,14,0.8980798125267029
T5,user_954805d7,user_7b5f54c0,15,0.8974940776824951
T5,user_959adfc8,user_83e30c57,1,0.8926391005516052
T5,user_959adfc8,user_8292753c,2,0.881148636341095
T5,user_959adfc8,user_d54f676e,3,0.8794765472412109
T5,user_959adfc8,user_c5f32c0d,4,0.875639021396637
T5,user_959adfc8,user_91f807b9,5,0.8746580481529236
T5,user_959adfc8,user_79f38f6d,6,0.8718036413192749
T5,user_959adfc8,user_636d1da4,7,0.8663101196289062
T5,user_959adfc8,user_a01f16ac,8,0.8653010725975037
T5,user_959adfc8,user_77a1a752,9,0.8650939464569092
T5,user_959adfc8,user_d5b21e00,10,0.859648585319519
T5,user_959adfc8,user_0697c470,11,0.8595361113548279
T5,user_959adfc8,user_d2c97c8e,12,0.8592633008956909
T5,user_959adfc8,user_97330742,13,0.8556980490684509
T5,user_959adfc8,user_96013176,14,0.8551518321037292
T5,user_959adfc8,user_f6188968,15,0.8521614670753479
T5,user_95d648bc,user_64d76dfd,1,0.9322453737258911
T5,user_95d648bc,user_9351238d,2,0.9267381429672241
T5,user_95d648bc,user_c008345b,3,0.9161092638969421
T5,user_95d648bc,user_24668d84,4,0.9151278138160706
T5,user_95d648bc,user_6bb64984,5,0.9130054712295532
T5,user_95d648bc,user_a01f16ac,6,0.9086378216743469
T5,user_95d648bc,user_d2c97c8e,7,0.9032801985740662
T5,user_95d648bc,user_3971c3e6,8,0.9011642336845398
